dt,shop_id,sale_amt_3m
2016-06-30,2619,10788.63
2016-08-31,2619,35350.06
2017-01-31,2619,36238.95
2016-09-30,2619,59015.57
2016-11-30,2619,68482.67
2016-07-31,2200,46716.52
2016-11-30,2200,37191.94
2016-10-31,2200,63094.72
2016-07-31,521,166510.42
2016-08-31,521,230385.67
2016-09-30,521,293502.94
2016-10-31,521,279708.17
2016-12-31,1245,46764.68
2016-07-31,1245,170301.23
2016-08-31,1245,515035.11
2017-01-31,1245,29080.15
2016-09-30,1245,578721.22
2016-11-30,1245,112229.06
2016-10-31,1245,446669.97
2016-06-30,2985,116113.61
2016-12-31,2985,92241.73
2017-01-31,2985,80011.97
2016-10-31,2985,147390.22
2016-12-31,2271,101341.61
2016-07-31,2271,69725.03
2016-09-30,2271,194906.43
2016-10-31,2271,170470.8
2016-06-30,631,68571.74
2016-07-31,631,108135.49
2016-08-31,631,175971.36
2017-01-31,631,180926.32
2016-10-31,631,270173.59
2016-12-31,1706,35855.05
2016-08-31,1706,108427.11
2016-11-30,1706,10559.67
2016-10-31,1706,28555.67
2016-12-31,997,81171.24
2016-08-31,997,99581.37
2017-01-31,997,139708.88
2016-09-30,997,90685.01
2016-10-31,997,58141.38
2016-06-30,1122,15300.82
2016-07-31,1122,20610.47
2016-08-31,1122,41088.38
2016-09-30,1122,45643.52
2016-11-30,1122,37752.76
2016-10-31,1122,53093.23
2016-06-30,2011,38112.05
2016-12-31,2011,48859.38
2016-07-31,2011,42406.19
2016-08-31,2011,55016.88
2016-10-31,2011,62763.51
2016-12-31,1116,22140.56
2016-07-31,1116,9448.1
2016-08-31,1116,12899.77
2017-01-31,1116,27307.73
2016-10-31,1116,13142.6
2016-06-30,833,52603.44
2016-12-31,833,56292.98
2016-09-30,833,53540.98
2016-06-30,707,321586.53
2017-01-31,707,574325.61
2016-09-30,707,263075.91
2016-11-30,707,309731.97
2016-10-31,707,222582.91
2016-06-30,1989,106446.47
2016-12-31,1989,238542.81
2016-07-31,1989,196151.07
2017-01-31,1989,219485.95
2016-09-30,1989,479153.55
2016-11-30,1989,342602.43
2016-06-30,1202,18467.53
2016-12-31,1202,17509.36
2016-07-31,1202,13358.17
2016-09-30,1202,22087.71
2016-11-30,1202,17771.1
2016-06-30,1570,393980.04
2016-07-31,1570,481396.48
2017-01-31,1570,236889.74
2016-09-30,1570,500698.7
2016-11-30,1570,223663.26
2016-10-31,1570,345825.0
2016-06-30,562,182337.71
2016-08-31,562,179162.24
2017-01-31,562,128950.24
2016-09-30,562,149891.69
2016-11-30,562,123440.93
2016-06-30,1410,94606.56
2017-01-31,1410,56550.35
2016-09-30,1410,66115.24
2016-11-30,1410,37273.63
2016-12-31,1077,282997.04
2016-09-30,1077,142586.11
2016-10-31,1077,164249.76
2016-06-30,1842,54933.95
2016-08-31,1842,71809.04
2016-09-30,1842,74228.27
2016-06-30,2900,205231.29
2016-07-31,2900,275235.7
2017-01-31,2900,56361.12
2016-10-31,2900,274358.57
2016-06-30,2735,522674.23
2016-12-31,2735,466532.83
2016-08-31,2735,720298.03
2016-10-31,2735,514637.4
2016-06-30,977,85557.81
2016-12-31,977,158339.06
2016-07-31,977,84330.89
2017-01-31,977,217977.57
2016-11-30,977,109433.21
2016-10-31,977,81678.43
2016-12-31,950,12990.29
2016-08-31,950,27928.11
2017-01-31,950,13647.09
2016-09-30,950,38735.57
2016-11-30,950,25463.7
2016-10-31,950,38925.78
2016-12-31,1029,26677.53
2016-08-31,1029,43512.91
2016-10-31,1029,32031.7
2016-12-31,117,45757.92
2016-07-31,117,196133.28
2017-01-31,117,135676.36
2016-09-30,117,127929.73
2016-11-30,117,18364.29
2016-06-30,2773,42747.44
2016-08-31,2773,131608.45
2017-01-31,2773,253989.82
2016-09-30,2773,153519.47
2016-12-31,735,37688.58
2016-07-31,735,57246.79
2016-08-31,735,58909.85
2017-01-31,735,38396.43
2016-11-30,735,34181.74
2016-10-31,735,41053.11
2016-08-31,2403,290566.54
2016-09-30,2403,317032.92
2016-10-31,2403,372066.31
2016-06-30,2529,242275.34
2016-09-30,2529,474415.8
2016-10-31,2529,299722.99
2016-12-31,1113,72658.45
2016-08-31,1113,169589.26
2017-01-31,1113,97553.57
2016-09-30,1113,168835.16
2016-12-31,298,136737.71
2016-08-31,298,34840.28
2016-09-30,298,27518.27
2016-10-31,298,60053.47
2016-12-31,1450,38155.83
2016-07-31,1450,35496.27
2016-08-31,1450,56412.11
2017-01-31,1450,47705.77
2016-11-30,1450,35256.89
2016-10-31,1450,52746.76
2016-06-30,129,267657.23
2016-12-31,129,213902.58
2016-11-30,129,321831.8
2016-10-31,129,396603.87
2016-06-30,584,105283.79
2016-12-31,584,34923.86
2016-07-31,584,114084.18
2016-06-30,1448,56859.58
2016-12-31,1448,146645.05
2016-08-31,1448,80203.56
2017-01-31,1448,194430.68
2016-11-30,1448,111968.97
2016-12-31,1512,51243.09
2016-08-31,1512,91877.61
2016-11-30,1512,73961.81
2016-10-31,1512,80594.23
2016-06-30,70,176536.12
2016-08-31,70,280061.59
2016-06-30,838,249473.85
2016-11-30,838,132587.29
2016-12-31,476,25749.15
2016-08-31,476,91153.1
2016-06-30,1198,32235.73
2016-07-31,1198,50891.4
2016-11-30,1198,142520.65
2016-10-31,1198,277179.32
2016-08-31,1251,10440.07
2017-01-31,1251,72156.27
2016-11-30,1251,144831.33
2016-06-30,1770,344833.36
2016-07-31,1770,276948.1
2016-08-31,1770,161838.62
2016-11-30,1770,25026.05
2016-10-31,1770,42868.65
2016-06-30,597,28917.27
2016-12-31,597,109213.58
2016-07-31,597,97578.02
2016-08-31,597,179036.28
2016-11-30,597,141096.36
2016-10-31,597,183370.48
2016-06-30,1744,199994.14
2016-12-31,1744,137282.35
2016-07-31,1744,218231.89
2016-08-31,1744,243250.09
2017-01-31,1744,174149.11
2016-09-30,1744,203185.73
2016-11-30,1744,126285.5
2016-10-31,1744,174818.87
2016-06-30,1793,101207.29
2016-12-31,1793,97958.26
2016-11-30,1793,90511.43
2016-10-31,1793,99493.75
2016-06-30,2157,60736.2
2016-12-31,2157,31024.53
2016-07-31,2157,71950.69
2016-09-30,2157,40987.37
2016-10-31,2157,11913.58
2016-06-30,105,113516.68
2016-12-31,105,59934.75
2016-11-30,105,69999.31
2016-06-30,2430,68723.43
2016-07-31,2430,114714.52
2016-08-31,2430,167316.47
2016-09-30,2430,200969.03
2016-10-31,2430,185240.45
2016-08-31,2405,109615.16
2017-01-31,2405,24777.0
2016-06-30,2427,505298.2
2017-01-31,2427,476803.02
2016-10-31,2427,772361.96
2016-11-30,2437,228903.58
2016-10-31,2437,296669.9
2017-01-31,775,62845.28
2016-12-31,680,194995.23
2016-08-31,680,348642.88
2016-06-30,2292,71507.07
2016-08-31,2292,215244.37
2017-01-31,2292,70300.02
2016-11-30,2292,116827.9
2016-10-31,2292,208057.13
2016-06-30,2401,718626.47
2016-12-31,2401,96688.8
2016-08-31,2401,547911.44
2017-01-31,2401,108248.37
2016-09-30,2401,329141.34
2016-11-30,2401,185723.13
2016-06-30,279,504657.95
2016-07-31,279,442228.44
2016-09-30,279,406835.68
2016-10-31,279,360944.81
2016-06-30,2451,112480.4
2016-12-31,2451,161077.75
2016-07-31,2451,185829.35
2017-01-31,2451,85812.58
2016-06-30,1462,116402.69
2016-10-31,1462,154932.02
2016-06-30,2174,20894.55
2016-12-31,2174,32474.91
2016-08-31,2174,83029.96
2016-09-30,2174,81462.21
2016-06-30,2077,155581.73
2016-12-31,2077,158812.48
2016-07-31,2077,149005.29
2016-08-31,2077,155571.66
2017-01-31,2077,176968.17
2016-06-30,875,18607.58
2016-12-31,875,34025.91
2016-07-31,875,29304.6
2017-01-31,875,37222.38
2016-10-31,875,50231.05
2016-06-30,2354,62662.35
2016-07-31,2354,67725.12
2016-08-31,2354,86305.81
2017-01-31,2354,43882.17
2016-11-30,2354,32990.3
2016-10-31,2354,58886.48
2016-12-31,1577,11138.01
2016-07-31,1577,21762.27
2016-11-30,1577,16202.76
2016-07-31,1917,184778.98
2016-08-31,1917,303462.97
2017-01-31,1917,112882.47
2016-09-30,1917,323625.86
2016-11-30,1917,141296.24
2016-12-31,327,165306.68
2016-07-31,327,538409.65
2017-01-31,327,256858.03
2016-06-30,919,46961.45
2016-07-31,919,48303.11
2016-08-31,919,53682.56
2016-09-30,919,72934.17
2016-11-30,919,87337.39
2016-10-31,919,69790.42
2016-07-31,1010,598103.91
2016-08-31,1010,805021.3
2016-09-30,1010,699052.57
2016-11-30,1010,112862.4
2016-10-31,1010,355417.29
2016-06-30,2296,423215.31
2016-12-31,2296,154793.41
2016-07-31,2296,459649.7
2016-11-30,2296,190535.88
2016-10-31,2296,313321.62
2016-06-30,779,522664.46
2016-07-31,779,563935.55
2017-01-31,779,510059.31
2016-09-30,779,504398.22
2016-11-30,779,376186.26
2016-07-31,1368,17789.67
2016-10-31,1368,20629.72
2016-12-31,358,49245.52
2016-10-31,358,62172.54
2016-06-30,906,177743.09
2016-12-31,906,191530.76
2016-07-31,906,167529.32
2016-08-31,906,164280.02
2016-09-30,906,161286.75
2016-11-30,906,174177.44
2016-12-31,1816,21067.64
2016-07-31,1816,35673.01
2016-11-30,1816,57365.07
2016-10-31,1816,95570.12
2016-06-30,1879,15464.28
2016-12-31,1879,41009.5
2016-07-31,1879,21577.25
2017-01-31,1879,32573.2
2016-06-30,397,39454.67
2016-12-31,397,120490.16
2016-07-31,397,59521.59
2016-08-31,397,79533.36
2017-01-31,397,144878.85
2016-09-30,397,124558.46
2016-11-30,397,139781.95
2016-07-31,27,153936.5
2017-01-31,27,102129.36
2016-06-30,1234,128204.53
2016-08-31,1234,248759.08
2016-12-31,299,145413.36
2016-07-31,299,63866.49
2016-08-31,299,170405.63
2017-01-31,299,115683.77
2016-09-30,299,224236.73
2016-07-31,570,189978.79
2016-08-31,570,271055.38
2016-11-30,570,278322.96
2016-08-31,1483,470261.37
2017-01-31,1483,641124.51
2016-11-30,1483,497674.36
2016-10-31,1483,475604.92
2016-06-30,1072,60008.12
2016-08-31,1072,58366.13
2017-01-31,1072,43571.62
2016-09-30,1072,75776.44
2016-11-30,1072,48668.59
2016-07-31,369,25278.11
2016-08-31,369,35631.79
2016-11-30,369,22803.55
2016-10-31,369,41570.74
2016-06-30,1181,8757.44
2016-07-31,1181,10711.65
2016-08-31,1181,44226.52
2016-10-31,1181,126480.17
2016-06-30,2168,179369.16
2016-12-31,2168,186834.87
2016-08-31,2168,139967.41
2017-01-31,2168,214571.44
2016-09-30,2168,182899.09
2016-07-31,1714,23715.82
2017-01-31,1714,18447.54
2016-09-30,1714,40027.2
2016-11-30,1714,19700.82
2016-10-31,1714,34850.45
2016-12-31,1641,19816.32
2016-08-31,1641,14884.54
2016-09-30,1641,16656.21
2016-10-31,1641,18019.04
2016-06-30,347,148362.04
2016-12-31,347,51817.13
2017-01-31,347,107388.22
2016-09-30,347,176419.91
2016-10-31,347,88117.03
2016-12-31,548,12861.53
2016-08-31,548,41898.84
2017-01-31,548,34357.09
2016-09-30,548,45867.61
2016-11-30,548,23764.8
2016-10-31,548,40865.21
2016-06-30,559,159636.66
2016-06-30,2982,229772.23
2016-07-31,2982,180782.1
2016-08-31,2982,375127.06
2017-01-31,2982,623455.35
2016-11-30,2982,491925.96
2016-06-30,1355,219368.75
2016-12-31,1355,41831.04
2017-01-31,1355,103483.64
2016-11-30,1355,32581.46
2016-06-30,590,137120.79
2016-12-31,590,197635.66
2016-08-31,590,281485.04
2017-01-31,590,269778.71
2016-09-30,590,267487.08
2016-11-30,590,145243.4
2016-06-30,1166,96869.68
2016-12-31,1166,137755.68
2017-01-31,1166,165382.24
2016-09-30,1166,43612.33
2016-11-30,1166,80801.65
2016-06-30,2522,126963.36
2016-12-31,2522,61586.28
2016-07-31,2522,183193.65
2016-08-31,2522,283509.87
2016-11-30,2522,88632.76
2016-12-31,2511,11999.15
2016-07-31,2511,10494.04
2016-08-31,2511,11120.2
2017-01-31,2511,11658.85
2016-11-30,2511,13586.72
2016-06-30,1618,26097.43
2017-01-31,1618,22148.65
2016-09-30,1618,36523.82
2016-06-30,686,401705.52
2016-12-31,686,467791.8
2016-08-31,686,459037.13
2016-09-30,686,467354.7
2016-08-31,2956,108404.69
2016-09-30,2956,160201.97
2016-10-31,2956,193306.36
2016-07-31,2335,24290.35
2016-11-30,2335,29011.84
2016-10-31,2335,45529.96
2016-06-30,1701,44781.64
2016-12-31,1701,37166.91
2016-08-31,1701,64646.44
2016-11-30,1701,35233.35
2016-10-31,1701,52811.08
2016-06-30,1812,343022.67
2016-12-31,1812,306209.19
2016-07-31,1812,345242.18
2016-08-31,1812,302920.23
2017-01-31,1812,335557.11
2016-10-31,1812,319320.28
2016-06-30,2693,58796.18
2016-07-31,2693,61513.25
2017-01-31,2693,66363.02
2016-11-30,2693,89411.3
2016-06-30,50,110916.78
2016-12-31,50,247527.55
2016-07-31,50,238882.36
2016-08-31,50,424524.46
2017-01-31,50,331734.01
2016-10-31,50,346351.44
2016-12-31,836,33875.73
2017-01-31,836,40833.57
2016-10-31,836,33817.66
2016-12-31,987,211049.55
2016-11-30,987,211967.58
2016-10-31,987,333382.01
2016-08-31,2848,195129.81
2017-01-31,2848,115615.15
2016-10-31,2848,174265.1
2016-06-30,2699,40105.9
2016-09-30,2699,109139.78
2016-11-30,2699,101825.41
2016-10-31,2699,103810.72
2016-09-30,1038,386620.62
2016-06-30,531,27502.66
2016-07-31,531,28221.24
2016-08-31,531,32497.21
2017-01-31,531,10859.66
2016-09-30,531,34194.55
2016-10-31,531,28914.21
2016-06-30,1978,19630.62
2016-08-31,1978,45327.09
2016-10-31,1978,51071.29
2016-07-31,884,46685.38
2016-08-31,884,47558.42
2017-01-31,884,84830.56
2016-11-30,884,51214.18
2016-10-31,884,42660.59
2016-12-31,2920,246564.65
2016-08-31,2920,241501.15
2017-01-31,2920,289280.37
2016-11-30,2920,205134.32
2017-01-31,489,319136.73
2016-10-31,489,527380.92
2016-06-30,1333,14179.59
2016-12-31,1333,23053.24
2016-08-31,1333,58525.29
2016-11-30,1333,46828.36
2016-12-31,1011,262708.97
2016-08-31,1011,400996.58
2017-01-31,1011,356661.38
2016-11-30,1011,279819.75
2016-10-31,1011,382153.81
2016-12-31,2972,264827.29
2016-07-31,2972,68009.52
2017-01-31,2972,277341.7
2016-09-30,2972,191084.02
2016-06-30,2746,15691.81
2016-07-31,2746,13129.0
2016-08-31,2746,17614.93
2016-11-30,2746,12669.33
2016-06-30,1364,131632.32
2016-12-31,1364,55552.18
2016-07-31,1364,84093.33
2016-08-31,1364,86009.29
2016-11-30,1364,52131.94
2016-06-30,179,18656.18
2017-01-31,179,157677.33
2016-09-30,179,621185.56
2016-11-30,179,465585.18
2016-10-31,179,695009.44
2016-06-30,860,16031.79
2016-12-31,860,86557.63
2016-08-31,860,95949.73
2017-01-31,860,47231.42
2016-09-30,860,175889.64
2016-10-31,860,202904.16
2016-12-31,1627,67023.79
2016-07-31,1627,89891.96
2016-09-30,1627,109464.34
2016-11-30,1627,83167.99
2016-07-31,2009,67714.33
2016-08-31,2009,143160.46
2016-10-31,2009,170773.43
2016-06-30,719,202767.88
2016-07-31,719,298690.27
2016-08-31,719,396617.17
2017-01-31,719,518700.25
2016-09-30,719,547899.96
2016-11-30,719,823081.72
2016-06-30,1556,336139.82
2016-12-31,1556,228298.32
2016-07-31,1556,339899.32
2016-08-31,1556,443196.25
2017-01-31,1556,313062.96
2016-09-30,1556,485857.92
2016-11-30,1556,272263.34
2016-12-31,708,45509.22
2016-07-31,708,156862.69
2016-08-31,708,216895.84
2016-09-30,708,192453.35
2016-11-30,708,57072.51
2016-12-31,1517,125270.23
2016-07-31,1517,55326.86
2017-01-31,1517,123289.59
2016-09-30,1517,175608.82
2016-06-30,2328,29244.02
2016-12-31,2328,44611.0
2016-08-31,2328,36212.44
2016-12-31,508,320147.1
2016-07-31,508,254619.27
2016-08-31,508,345857.18
2017-01-31,508,337697.66
2016-09-30,508,379251.79
2016-11-30,508,324741.14
2016-06-30,51,139417.94
2016-11-30,51,222613.33
2016-06-30,388,22409.82
2016-12-31,388,23528.99
2016-07-31,388,52772.34
2016-08-31,388,79468.41
2016-11-30,388,32521.16
2016-06-30,870,66150.75
2016-08-31,870,153996.13
2017-01-31,870,21785.39
2016-09-30,870,243900.53
2016-08-31,1024,630291.38
2016-09-30,1024,650692.81
2016-11-30,1024,527065.98
2016-09-30,1474,157792.96
2016-10-31,1474,127679.46
2017-01-31,2426,233004.45
2016-09-30,2426,133604.7
2016-10-31,2426,106135.08
2016-06-30,809,92655.24
2016-07-31,809,116776.11
2016-09-30,809,201643.45
2016-10-31,809,214701.05
2016-12-31,1008,75473.31
2016-11-30,1008,50232.94
2016-10-31,1008,54541.95
2016-06-30,22,149328.24
2016-12-31,22,132868.94
2016-07-31,22,156626.63
2016-11-30,22,147122.16
2016-06-30,2634,179398.55
2016-12-31,2634,414499.85
2016-07-31,2634,266936.68
2016-08-31,2634,334241.3
2016-11-30,2634,258369.12
2016-06-30,993,14154.39
2016-07-31,993,13177.29
2017-01-31,993,75237.0
2016-09-30,993,31229.37
2016-11-30,993,27865.09
2016-10-31,993,36219.13
2016-07-31,596,427172.81
2016-08-31,596,665372.31
2016-09-30,596,815029.96
2016-11-30,596,538567.35
2016-10-31,596,810882.61
2016-06-30,1611,17873.01
2016-08-31,1611,21353.42
2016-09-30,1611,23655.36
2016-12-31,15,141558.98
2016-07-31,15,76143.99
2016-08-31,15,106171.09
2016-09-30,15,101472.23
2016-11-30,15,77585.44
2016-10-31,15,86560.02
2016-12-31,673,53064.98
2016-07-31,673,140721.46
2017-01-31,673,50032.9
2016-09-30,673,340837.94
2016-11-30,673,94913.82
2016-06-30,137,228188.3
2016-07-31,137,249048.87
2017-01-31,137,250653.04
2016-11-30,137,164032.29
2016-10-31,137,239977.49
2016-07-31,2665,156505.25
2016-08-31,2665,159656.27
2016-11-30,2665,117039.51
2016-10-31,2665,140103.48
2016-07-31,1252,87743.37
2016-08-31,1252,79424.87
2017-01-31,1252,57520.15
2016-09-30,1252,64850.57
2016-07-31,2542,11330.45
2016-11-30,2542,19707.29
2016-10-31,2542,34266.4
2017-01-31,1318,64196.67
2016-11-30,1318,40831.22
2016-06-30,2064,45997.45
2016-12-31,2064,149588.91
2016-10-31,2064,511340.72
2016-12-31,2164,395711.84
2016-09-30,2164,378446.9
2016-11-30,2164,416617.59
2016-10-31,2164,411894.78
2016-08-31,251,503782.3
2017-01-31,251,300918.61
2016-07-31,2171,560280.13
2017-01-31,2171,464579.33
2016-09-30,2171,605058.09
2016-09-30,538,202770.75
2016-10-31,538,255822.85
2016-07-31,1703,103385.67
2016-09-30,1703,83740.54
2016-06-30,173,163372.29
2016-09-30,173,336874.01
2016-10-31,173,213655.78
2016-06-30,2802,70595.84
2016-07-31,2802,98569.74
2016-10-31,2802,276709.66
2016-12-31,2195,242446.6
2016-07-31,2195,392200.09
2016-08-31,2195,545681.83
2016-09-30,2195,678223.36
2016-11-30,2195,391073.03
2016-12-31,2691,89818.53
2016-07-31,2691,152212.58
2016-08-31,2691,112818.69
2016-11-30,2691,84953.48
2016-10-31,2691,88818.66
2016-06-30,1833,302859.59
2016-12-31,1833,57115.3
2016-07-31,1833,470685.93
2016-10-31,1833,421451.58
2016-06-30,2098,429125.86
2016-12-31,2098,486392.8
2016-07-31,2098,525943.5
2016-08-31,2098,658251.62
2017-01-31,2098,719265.1
2016-09-30,2098,599636.88
2016-11-30,2098,411343.87
2016-12-31,1871,8582.5
2016-08-31,1871,77226.65
2016-09-30,1871,50077.66
2016-11-30,1871,10591.22
2016-12-31,335,87755.59
2017-01-31,335,87163.29
2016-09-30,335,156534.92
2016-06-30,2640,206804.32
2016-12-31,2640,29226.43
2016-11-30,2640,27358.94
2016-10-31,2640,48265.52
2016-12-31,2452,443104.33
2016-07-31,2452,166973.99
2016-08-31,2452,428391.46
2016-09-30,2452,605126.76
2016-11-30,2452,440410.23
2016-10-31,2452,619363.75
2016-06-30,580,317369.66
2016-07-31,580,317528.29
2016-08-31,580,303280.89
2017-01-31,580,232715.19
2016-06-30,449,137652.82
2016-09-30,449,235396.74
2016-11-30,449,166365.63
2016-06-30,180,27233.4
2016-07-31,180,105134.19
2016-08-31,180,188664.73
2016-06-30,2824,234917.36
2017-01-31,2824,446182.83
2016-11-30,2824,175822.74
2016-10-31,2824,202788.03
2016-06-30,625,135026.85
2016-10-31,625,539259.27
2016-12-31,1383,48406.51
2016-07-31,1383,134752.25
2017-01-31,1383,58006.71
2016-10-31,1383,70847.13
2016-07-31,2685,53441.62
2016-08-31,2685,59302.59
2017-01-31,2685,76564.4
2016-06-30,1991,148238.31
2016-07-31,1991,147043.98
2016-08-31,1991,186034.02
2017-01-31,1991,107205.68
2016-06-30,1648,50579.02
2017-01-31,1648,82482.7
2016-11-30,1648,56356.58
2016-10-31,1648,58619.78
2016-07-31,390,53273.29
2016-08-31,390,73063.68
2016-09-30,390,66986.5
2016-11-30,390,15224.83
2016-10-31,390,40509.68
2016-10-31,1614,89152.82
2016-06-30,426,85583.05
2016-09-30,426,225380.38
2016-10-31,426,124759.3
2016-12-31,2795,22295.84
2016-08-31,2795,40291.66
2016-09-30,2795,48271.47
2016-11-30,2795,30743.71
2016-10-31,2795,42509.6
2016-12-31,1877,266666.21
2016-07-31,1877,254025.09
2016-09-30,1877,257214.43
2016-10-31,1877,131422.44
2016-06-30,2086,40475.11
2016-12-31,2086,34998.2
2016-07-31,2086,41379.53
2017-01-31,2086,38644.79
2016-09-30,2086,88986.1
2016-11-30,2086,57999.57
2016-06-30,2222,167694.1
2016-12-31,2222,135988.57
2017-01-31,2222,268659.61
2016-11-30,2222,23671.05
2016-10-31,2222,19955.16
2016-08-31,1140,38535.48
2017-01-31,1140,30918.08
2016-09-30,1140,50581.04
2016-11-30,1140,29634.53
2016-07-31,602,193162.4
2016-08-31,602,357539.77
2017-01-31,602,69235.45
2016-09-30,602,401993.79
2016-12-31,1822,30370.37
2016-08-31,1822,49989.37
2017-01-31,1822,24745.62
2016-09-30,1822,51250.6
2017-01-31,457,18618.68
2016-10-31,457,23908.93
2016-12-31,2331,115359.68
2016-08-31,2331,290348.14
2016-09-30,2331,234904.24
2016-06-30,2830,138604.37
2016-12-31,2830,151028.01
2016-07-31,2830,184367.41
2016-09-30,2830,303878.01
2016-10-31,2830,263471.46
2016-06-30,1085,140016.03
